NetworkScore,Age,Tenure,MonthlyCharge,NumOfProducts,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited,region_East,region_North,region_South,region_West,gender_Female,gender_Male,gender_Other
0.6162,0.1538,0,0.2422,1,1,1,0.6246,0,0,1,0,0,0,0,1
0.2424,0.7308,0.4,0.4186,0.6667,0,1,0.4354,0,0,1,0,0,1,0,0
0.0303,0.3269,0.9,0.9323,0.6667,0,0,0.0721,1,1,0,0,0,0,0,1
0.6566,0.4808,0.1,0.9108,0.6667,0,0,0.1504,1,0,0,1,0,0,1,0
0.5152,0.3077,1,0.0933,1,1,0,0.7356,0,1,0,0,0,0,0,1
0.596,0.2885,0.35,0.9259,1,0,1,0.1433,0,0,0,0,1,0,0,1
0.9293,0.5,0.45,0.997,0.3333,1,1,0.6011,0,0,1,0,0,0,1,0
0.1818,0.8462,0.4,0.9844,0.3333,1,0,0.4573,1,0,0,0,1,1,0,0
0.1919,0.9423,0.4,0.8514,0,1,1,0.2433,0,0,1,0,0,0,1,0
0.1818,0.5,0.75,0.2768,0,1,0,0.5493,0,0,1,0,0,0,1,0
0.0303,0.6731,0.3,0.3353,1,1,1,0.2298,0,0,0,0,1,1,0,0
0.9394,0.0192,0.45,0.0138,0.6667,1,0,0.1023,1,1,0,0,0,1,0,0
0.1919,0.9423,0.9,0.1935,0,1,0,0.5664,1,0,1,0,0,1,0,0
0.697,0.3462,0.3,0.6307,0,0,0,0.1538,1,0,0,0,1,0,1,0
0.0303,0.5,0.55,0.1843,0.3333,1,1,0.0382,1,0,1,0,0,1,0,0
0.5455,0.6731,0.75,0.0595,0.3333,1,0,0.7654,0,0,0,0,1,0,0,1
0.2929,0.2885,0.4,0.1609,1,1,0,0.4982,1,0,0,1,0,1,0,0
0.1313,0.1346,0.1,0.43,0.3333,1,0,0.6995,0,0,1,0,0,0,0,1
0.7374,1,0.9,0.3698,0,0,0,0.0437,0,0,1,0,0,0,0,1
0.1313,0.5769,0.55,0.1313,1,0,0,0.2493,0,0,0,1,0,0,0,1
0.9596,0.5,0,0.4004,0,1,0,0.9504,1,0,0,1,0,1,0,0
0.7879,0.4038,0.35,0.7366,0.6667,1,1,0.3706,0,0,1,0,0,0,0,1
0.6162,0.1538,0.35,0.0514,0,1,0,0.8805,1,0,1,0,0,1,0,0
0.5152,0.75,0.05,0.2549,0,1,1,0.206,0,0,0,0,1,0,0,1
0.202,0.9231,0,0.7497,0.6667,0,0,0.5417,1,0,0,1,0,1,0,0
0.0101,0.8269,0.85,0.9862,1,0,1,0.8491,0,1,0,0,0,0,0,1
0.8485,0.3269,0,0.5653,0.3333,1,1,0.7466,0,1,0,0,0,0,1,0
0.5051,0.2885,0.95,0.1037,0.6667,1,1,0.6305,0,0,0,1,0,1,0,0
0.7778,0,0.55,0.6406,1,0,0,0.7988,1,0,1,0,0,0,1,0
0.899,0.9231,0.45,0.2398,0.6667,1,0,0.7987,0,0,0,0,1,0,0,1
0.9192,0.7692,0.25,0.9377,1,0,0,0.4982,1,0,0,1,0,1,0,0
0.6566,0.6731,0.5,0.463,0,1,1,0.5709,0,0,1,0,0,0,0,1
0.697,0.5,0,0.44,0.6667,1,1,0.1694,0,0,1,0,0,1,0,0
1,0.9615,0,0.8168,0,1,1,0.4982,0,1,0,0,0,0,0,1
0.2121,0.1923,0.75,0.9021,0,0,1,0.467,1,0,1,0,0,1,0,0
0.2727,0.4423,0.2,0.3263,0,1,1,0.8609,0,0,0,1,0,0,0,1
0.9899,0.5962,1,0.0695,0.6667,1,1,0.4041,0,0,0,1,0,0,1,0
0.2727,0.0577,0.55,0.2587,0.3333,1,1,0.8226,1,0,0,1,0,0,1,0
0.9596,0.8462,0.95,0.4464,0,0,1,0.4982,0,0,0,0,1,0,1,0
0.2222,0.6538,1,0.9198,1,0,0,0.0551,1,0,1,0,0,0,1,0
0.4848,0.6923,0.5,0.9718,0.6667,1,1,0.2961,0,0,1,0,0,1,0,0
0.8485,0.75,0.45,0.9864,0.3333,1,1,0.8383,0,1,0,0,0,0,1,0
0.1515,0.75,0.85,0.2677,1,0,0,0.115,1,0,0,0,1,1,0,0
0.0909,0.4231,0.35,0.0038,0.6667,0,1,0.996,0,0,1,0,0,0,1,0
0.4646,0.0385,0.2,0.0766,0.6667,1,0,0.6726,1,0,0,1,0,0,0,1
0.7677,0.7115,0.9,0.5417,1,0,0,0.1439,1,0,0,1,0,1,0,0
0.0808,0.5,0.6,0.065,0,1,1,0.3133,1,1,0,0,0,1,0,0
0.2222,0.8077,1,0.1097,1,1,1,0.6498,0,0,0,0,1,0,1,0
0.4444,0.4231,1,0.0062,0,0,0,0.5527,1,0,0,1,0,1,0,0
0.2626,0.5,0.35,0.2315,0.3333,0,1,0.3915,1,0,1,0,0,1,0,0
0.596,0.4808,0.55,0.091,0,0,0,0.4933,1,0,1,0,0,1,0,0
0.7677,0.8462,0.45,0.3908,0,0,0,0.0431,0,1,0,0,0,0,1,0
0.9091,0,0.8,0.8652,0,0,1,0.9543,1,0,1,0,0,0,1,0
0.6667,0.7115,0.9,0.5337,0.3333,1,0,0.1168,1,1,0,0,0,0,0,1
0.1616,0.9808,0.7,0.8672,0.3333,0,0,0.7546,1,0,0,0,1,1,0,0
0.3535,0.4615,0.1,0.0949,0,1,0,0.0336,0,0,0,1,0,0,1,0
0.3434,0.0192,0.9,0.2492,0.6667,1,1,0.2828,1,1,0,0,0,0,0,1
0.4343,0.1923,0.45,0.249,1,1,0,0.8636,0,0,0,0,1,0,1,0
0.101,0.7115,0.2,0.7242,0.3333,1,1,0.9369,0,0,0,0,1,0,1,0
0.8283,0.5,0.85,0.9709,0.6667,1,0,0.003,0,0,1,0,0,1,0,0
0.3636,0.0769,0.5,0.93,0.3333,0,1,0.7622,1,0,0,0,1,0,0,1
0.2121,0.4808,0.55,0.7851,0,1,1,0.3401,1,0,0,1,0,1,0,0
0.0909,0.8462,0.45,0.3192,0.6667,1,1,0.0168,0,1,0,0,0,0,1,0
0.9798,0.0962,0.2,0.7321,0.3333,1,0,0.8979,1,1,0,0,0,0,0,1
0.8687,0.1731,0.65,0.8006,0.3333,1,0,0.7662,1,1,0,0,0,0,1,0
0.5051,0.5,0.1,0.2997,0.6667,0,1,0.0043,0,0,1,0,0,1,0,0
0.5354,0.2692,1,0.6621,0,0,1,0.2687,1,0,0,1,0,0,1,0
0.5758,0.1154,0.3,0.9861,0,0,1,0.1378,1,0,0,1,0,0,1,0
0.1111,0.7885,0.35,0.0781,0,0,0,0.711,1,0,0,0,1,1,0,0
0.0404,0.1154,0.8,0.0619,0.3333,0,0,0.3903,1,0,0,1,0,1,0,0
0.7576,0.9231,0.5,0.7866,0.6667,0,1,0.5006,0,0,0,0,1,0,1,0
0.1313,0.7308,0.3,0.0492,1,0,1,0.6326,1,0,1,0,0,1,0,0
0.3232,0.1731,0.65,0.7152,0.6667,0,1,0.9551,0,0,0,0,1,0,0,1
0.5152,0.3462,0.65,0.977,0,0,1,0.0583,0,0,0,1,0,0,1,0
0.3535,0.4038,0.9,0.1592,1,0,1,0.285,0,1,0,0,0,0,1,0
0.2626,0.6923,0.5,0.4018,0,1,1,0.1253,1,0,1,0,0,1,0,0
0.5354,0.2308,0.8,0.0645,1,1,1,0.5815,1,0,0,1,0,1,0,0
0.3838,0.2692,0.55,0.5042,0.3333,0,1,0.0376,1,0,1,0,0,1,0,0
0.7071,0.9615,0.1,0.1631,0,1,1,0.4705,0,0,0,0,1,0,0,1
0.1414,0.7885,0.15,0.8787,0,1,1,0.29,1,0,1,0,0,0,0,1
0.8687,0.9615,0.9,0.0461,1,0,0,0.8689,0,0,1,0,0,0,0,1
0.5152,0.8077,0.9,0.4847,0,1,0,0.9343,1,0,1,0,0,1,0,0
0.5152,0.7115,0.4,0.4954,1,1,1,0.5097,1,0,1,0,0,1,0,0
0.3434,0.5,0.85,0.8067,1,1,0,0.2299,1,0,1,0,0,0,0,1
0.1616,0.0962,0.95,0.059,0.6667,0,1,0.6343,1,1,0,0,0,0,0,1
0.8788,0.5577,0.6,0.051,0.6667,0,1,0.9523,0,1,0,0,0,0,0,1
0.3131,0.7115,0.9,0.0887,0.6667,0,1,0.818,0,0,1,0,0,0,0,1
0.5354,0.3462,0.4,0.7779,1,1,1,0.9325,0,0,0,0,1,1,0,0
0.3232,0.1731,0.5,0.2928,0,0,0,0.1076,1,0,1,0,0,0,1,0
0.8687,0.7308,0.35,0.5145,0.6667,1,0,0.1348,0,0,1,0,0,1,0,0
0.3434,0.8269,0.6,0.2758,0,0,0,0.9133,0,1,0,0,0,0,0,1
0.8081,0.4038,0.2,0.0286,0.6667,1,1,0.3244,1,0,0,1,0,1,0,0
0.0606,0.8846,0.95,0.9343,1,0,0,0.4982,0,0,0,1,0,0,0,1
0.7576,0.1923,0.25,0.1439,0.6667,1,0,0.8696,1,0,0,1,0,1,0,0
0.5758,0,0.1,0.6347,0.3333,0,0,0.9733,1,1,0,0,0,0,1,0
0.8182,0.5,0.95,0.1688,0.3333,0,0,0.4982,0,1,0,0,0,1,0,0
0.8283,0.6154,0.6,0.1317,1,0,1,0.73,0,0,0,0,1,0,0,1
0.9293,0.7308,0.65,0.9473,0.6667,1,1,0.3487,0,0,0,1,0,0,1,0
0.1111,0.5192,0.1,0.0603,0.3333,1,1,0.1048,0,1,0,0,0,0,1,0
0.404,0.75,0.85,0.8807,0.3333,1,0,0.0171,1,0,1,0,0,1,0,0
0.9293,0.8846,0.95,0.042,0.3333,1,1,0.283,0,0,0,1,0,0,0,1
0.1818,0.8654,0,0.4945,0,0,1,0.297,0,0,0,1,0,0,1,0
0.5152,0.75,0.8,0.5072,0.6667,0,0,0.5644,1,0,0,1,0,0,0,1
0.0909,1,0.6,0.6455,0.6667,1,1,0.7538,0,0,0,1,0,0,0,1
0.404,0.1923,0.7,0.9684,0.3333,0,0,0.1359,1,0,0,1,0,1,0,0
0.5657,0.5577,0.4,0.0103,0.3333,0,0,0.4982,0,1,0,0,0,0,0,1
0.3838,0.5,0.7,0.8644,0.3333,0,0,0.0356,0,0,0,1,0,0,0,1
0.202,0.8846,0.5,0.0177,0.3333,1,0,0.9246,0,0,0,1,0,0,1,0
0.6263,0.2308,0.75,0.3801,1,0,0,0.9412,1,1,0,0,0,0,0,1
0.3737,0.4423,0.95,0.0058,1,0,0,0.6031,0,1,0,0,0,0,1,0
0.2525,0.5,0.1,0.5655,1,0,1,0.8081,1,1,0,0,0,1,0,0
0.899,0.4231,0.45,0.9131,0.3333,1,1,0.4762,0,0,1,0,0,1,0,0
0.0404,0.7692,0.2,0.5264,1,0,1,0.4504,0,0,0,1,0,1,0,0
0.8283,0.5,0.45,0.7164,1,0,0,0.7972,0,0,0,1,0,0,0,1
0.0909,0.0385,0.15,0.1213,0.6667,0,0,0.3173,0,0,1,0,0,1,0,0
1,0.3654,0,0.2083,0,1,0,0.4982,0,0,0,1,0,0,0,1
0.7273,0.5,0.7,0.8708,0,0,1,0.8196,0,0,1,0,0,1,0,0
0.2525,0.4615,0.6,0.5181,0,1,1,0.896,1,1,0,0,0,0,1,0
0.1414,0.3462,1,0.0337,0.3333,0,1,0.0825,1,0,0,1,0,1,0,0
0.1313,0.4808,0.35,0.377,0.3333,1,0,0.1548,1,0,0,1,0,1,0,0
0.798,0.2692,0.9,0.3292,0.3333,1,1,0.9281,0,0,0,1,0,0,0,1
0.2323,0.75,0.15,0.2992,0.6667,1,1,0.9425,0,0,1,0,0,0,1,0
0.8182,0.3462,0.45,0.3222,1,1,1,0.359,1,0,1,0,0,1,0,0
0.9798,0.8654,0.05,0.9316,0.6667,0,0,0.8514,1,1,0,0,0,1,0,0
0.7475,0.1538,0.3,0.6387,1,1,1,0.0236,1,0,0,0,1,1,0,0
0.1212,0.2308,0.75,0.7483,0.6667,0,1,0.2554,1,0,0,1,0,0,0,1
0.798,0.3077,0.75,0.0917,0,0,1,0.5389,1,1,0,0,0,1,0,0
0.7071,0.3462,0.3,0.6463,0.6667,1,0,0.4875,1,0,0,1,0,0,1,0
0.2222,0.6923,0,0.0682,0.6667,0,0,0.9875,0,0,1,0,0,0,1,0
0.1111,0.25,0.6,0.742,1,1,0,0.371,1,0,0,1,0,0,1,0
0.5556,0.5,0.6,0.5123,0,1,0,0.1751,0,1,0,0,0,0,1,0
0.899,0.6154,0.25,0.619,0,1,1,0.608,0,0,0,0,1,0,1,0
0.7677,0.8846,0.8,0.4508,0,1,1,0.7447,0,1,0,0,0,0,0,1
0.5152,0.9615,1,0.1341,0.6667,0,0,0.4538,0,1,0,0,0,0,0,1
0.7778,0.3654,0.7,0.5522,0.3333,1,1,0.586,0,0,0,1,0,1,0,0
0.8384,0.5,0.95,0.186,1,1,1,0.4982,0,0,0,1,0,0,1,0
0.6667,0.4038,0.75,0.7403,0.3333,0,1,0.199,0,0,0,0,1,0,1,0
0.7677,0.4423,0.95,0.3729,1,1,1,0.879,0,1,0,0,0,0,0,1
0.7172,0.4423,0.9,0.8156,0.3333,0,1,0.0886,0,0,0,0,1,0,0,1
0.8586,0.0769,0.25,0.3158,0.6667,1,1,0.6867,0,0,0,0,1,0,1,0
0.9798,0.6154,0.25,0.8486,0,0,1,0.9487,1,0,0,1,0,1,0,0
0.5152,0.75,0.05,0.8063,0,1,1,0.7462,1,0,0,1,0,1,0,0
0.9192,0.9231,0.5,0.3335,0.6667,0,0,0.0057,0,1,0,0,0,0,0,1
0.9394,0.5,0.05,0.4845,0,1,1,0.1435,0,0,0,1,0,0,0,1
0.6566,0.5,0.75,0.5632,0,1,0,0.2019,1,1,0,0,0,1,0,0
0.7778,0.1346,0.4,0.1499,0.6667,1,0,0.4982,1,0,0,1,0,1,0,0
0.3838,0.2115,0.8,0.7863,0.3333,1,1,0.8299,1,0,0,0,1,0,0,1
0.2626,0.5962,0.85,0.7841,0,1,0,0.7416,1,1,0,0,0,0,0,1
0.1616,0.3654,0.05,0.5348,0,0,0,0.8572,0,0,0,1,0,0,1,0
0.0808,0.5192,0.95,0.1872,1,0,0,0.4352,0,0,0,0,1,0,0,1
0.3535,0.2115,0.45,0.9677,0.6667,0,1,0.141,1,1,0,0,0,0,0,1
0.2727,0.1346,0,0.5333,0.6667,0,0,0.7512,0,0,0,0,1,0,1,0
0.4848,0,0.2,0.8893,1,0,0,0.838,1,0,0,0,1,0,1,0
0.404,0.5769,0,0.8449,0.6667,1,0,0.8007,1,0,0,0,1,0,1,0
0.5859,0.6731,0.1,0.595,0.3333,1,0,0.5202,1,0,0,0,1,0,1,0
0.3838,0.2308,0.45,0.636,0,1,1,0.1557,1,0,0,1,0,1,0,0
0.9697,0.6346,0.25,0.1154,0.3333,1,1,0.7491,0,0,0,0,1,1,0,0
0.0202,0.4423,0.2,0.1305,0,0,0,0.4894,0,1,0,0,0,0,1,0
0.9394,0.9808,0.5,0.8851,0.3333,0,0,0.6086,1,0,0,0,1,1,0,0
0.7374,0.4038,0.8,0.9443,1,0,1,0.9702,0,0,0,0,1,1,0,0
0.8081,0.5,0.2,0.1519,1,0,1,0.329,0,1,0,0,0,0,1,0
0.1111,0.2115,0.8,0.0348,0.6667,1,1,0.7929,1,0,1,0,0,0,1,0
0.8384,0.0962,0.7,0.9986,0.3333,0,1,0.4517,1,1,0,0,0,1,0,0
0.2929,0.2885,0.2,0.8891,1,0,1,0.3247,0,0,0,0,1,1,0,0
0.8182,0.0385,0.8,0.0436,0.6667,1,1,0.007,1,0,0,0,1,0,1,0
0.899,0.0962,0.1,0.3871,0.6667,1,1,0.7698,1,0,0,0,1,1,0,0
0.5051,0.8077,0.2,0.4918,0.3333,1,0,0.8546,1,1,0,0,0,0,0,1
0.7273,0.2308,0.5,0.488,1,0,0,0.8522,0,1,0,0,0,0,1,0
0.5152,0.0385,0.9,0.3574,0,0,1,0.0292,0,0,0,1,0,0,0,1
0.9091,0.5769,0.15,0.4129,0,0,1,0.4889,0,0,1,0,0,0,1,0
0.9899,0.7885,0.6,0.0026,1,0,1,0.3341,1,1,0,0,0,1,0,0
0.2222,0.4808,0.65,0.7976,0,0,0,0.7409,0,0,0,1,0,1,0,0
0.5152,0.8269,0.7,0.6827,1,1,0,0.4543,0,1,0,0,0,0,0,1
0.0404,0.0385,0.35,0.3162,1,0,0,0.8579,1,0,1,0,0,0,1,0
0.596,0.4615,0,0.2723,0,0,0,0.4789,0,0,0,1,0,0,0,1
0.8485,0.7885,0.25,0.1799,0,1,1,0.6719,0,0,0,1,0,0,0,1
0.8586,0.0192,0.7,0.2746,0,1,1,0.5607,1,0,0,1,0,0,0,1
0.1616,0.5,0.4,0.3255,1,0,1,0.6255,0,0,1,0,0,0,1,0
0.0606,0.6538,0.8,0.3047,0.6667,1,1,0.9033,0,0,0,0,1,0,0,1
0.6667,0.5962,0.95,0.7187,0.3333,0,0,0.6057,0,1,0,0,0,0,1,0
0.101,0,1,0.4997,0.3333,1,1,0.4681,1,0,1,0,0,1,0,0
0.0707,0.8654,0.8,0.8062,0.6667,0,1,0.1403,1,0,1,0,0,1,0,0
0.5051,0.5769,0.7,0.9232,0.6667,0,1,0.0773,1,0,1,0,0,1,0,0
0.1717,0.9423,0,0.0585,0.6667,0,1,0.8242,1,0,1,0,0,1,0,0
0.1414,0.6154,0.1,0,0.6667,1,1,0.9926,0,0,0,1,0,1,0,0
0.6465,0.1154,0.4,0.0515,0.3333,0,1,0.4982,0,0,1,0,0,0,0,1
0.2323,0.1923,0.35,0.02,1,1,1,0.2364,1,1,0,0,0,1,0,0
0.1414,0,0.85,0.0201,0,1,1,0.0397,0,0,0,1,0,0,1,0
0.596,0.9808,0.55,0.1068,0.6667,1,0,0.0956,0,0,0,0,1,0,0,1
0.0303,0.7692,0.6,0.7626,0.6667,1,0,0.4982,0,0,1,0,0,0,0,1
0.7172,0.7885,0.75,0.5883,0.3333,1,0,0.5701,0,0,1,0,0,0,1,0
0.303,0.5769,0.65,0.4128,1,0,0,0.9003,1,1,0,0,0,1,0,0
0.4545,0.4615,0.55,0.7487,0.6667,1,1,0.158,1,0,0,1,0,0,1,0
0.1313,0.5,0.95,0.7776,1,0,0,0.0613,1,1,0,0,0,1,0,0
0.0606,0.3462,0.05,0.469,0.6667,0,1,0.5701,0,0,0,0,1,0,1,0
0.5556,0.1538,0.35,0.8231,0.6667,1,1,0.7859,1,0,0,0,1,0,1,0
0.9495,0.2115,0.65,0.2426,1,1,1,0.6341,0,0,0,0,1,1,0,0
0.6667,0.7885,0.65,0.7933,1,0,1,0.2367,0,1,0,0,0,0,1,0
0,0.9038,0,0.9339,1,0,0,0.2964,1,0,0,1,0,1,0,0
0.6869,0.6154,0.5,0.655,0,0,1,0.5782,1,0,0,1,0,1,0,0
0.0404,0,0.15,0.4475,0.6667,1,1,0.2458,1,0,1,0,0,0,0,1
0.0505,0.5962,0.95,0.547,0.6667,1,1,0.8295,0,0,0,1,0,0,0,1
0.3535,0,0.55,0.9393,1,0,1,0.77,0,0,1,0,0,1,0,0
0.3636,0.6923,0.2,0.4836,1,0,1,0.1053,0,0,0,0,1,1,0,0
0.5657,0.3269,0.05,0.6383,0.6667,0,0,0.0564,1,0,0,0,1,1,0,0
0.3333,0.4231,0.6,0.5861,0.3333,1,0,0.8902,1,1,0,0,0,0,0,1
0.8081,0.9231,0.05,0.9062,0.6667,1,0,0.7185,1,0,0,0,1,1,0,0
0.9899,0.8462,0.7,0.7253,1,1,0,0.1805,1,0,0,1,0,0,0,1
0.6162,0.5192,0.55,0.6052,0,1,1,0.8824,1,0,0,0,1,1,0,0
0.6768,0.4808,0.8,0.862,1,0,0,0.5475,0,1,0,0,0,0,0,1
0.6465,0.5192,0.8,0.3234,0.6667,1,0,0.1449,0,0,1,0,0,0,0,1
1,0.7692,0.35,0.7103,0.3333,1,0,0.1765,0,0,0,1,0,0,0,1
0.6667,0.4423,1,0.5856,0.3333,1,0,0.2732,1,0,0,0,1,1,0,0
0.9192,0.3846,0.95,0.2126,0.3333,1,0,0.4984,0,0,0,0,1,1,0,0
0.9091,0.2885,0.6,0.4905,0,1,1,0.823,0,0,1,0,0,0,0,1
0.9899,0.3269,0.25,0.9112,1,0,1,0.3092,0,1,0,0,0,1,0,0
0.5859,0.9615,0,0.0651,1,0,1,0.6354,0,1,0,0,0,0,0,1
0.7475,0.0769,0.85,0.0459,0.3333,1,1,0.7932,1,0,0,0,1,1,0,0
0.2525,0.4231,0.8,0.0621,0.3333,0,0,0.9862,1,0,1,0,0,1,0,0
0.3939,0.7115,1,0.1282,0.3333,1,1,0.3287,0,1,0,0,0,0,0,1
0.8384,0.6731,0.85,0.6203,1,1,0,0.0471,0,0,1,0,0,0,1,0
0.5152,0.0769,0.05,0.4418,0.3333,1,0,0.7943,0,1,0,0,0,0,0,1
0.7374,0.1731,1,0.4788,0,0,0,0.8474,1,0,0,0,1,0,0,1
0.8485,0.1346,0.55,0.2584,0.6667,0,1,0.7499,1,0,0,1,0,1,0,0
0.5455,0.5,0.15,0.6696,0.6667,0,0,0.7079,1,0,0,1,0,1,0,0
0.9495,0.25,0.35,0.3361,0.3333,1,0,0.0091,0,0,1,0,0,0,0,1
0.404,0.7308,0.05,0.23,0.6667,1,0,0.1678,1,0,0,1,0,1,0,0
0.2323,0.5385,0.25,0.6332,0.3333,0,0,0.9025,1,0,0,0,1,0,1,0
0.4747,0.0192,0,0.5782,0.6667,1,1,0.4107,0,0,0,0,1,1,0,0
0.2727,0.4231,0.5,0.1525,1,0,1,0.8859,0,0,1,0,0,0,1,0
0.1717,0.5385,0.45,0.2637,0.3333,1,0,0.6449,0,1,0,0,0,0,0,1
0.5152,0.5577,0,0.8138,1,0,1,0.2017,0,0,0,0,1,0,1,0
0.6061,0.7308,0.5,0.5323,1,1,1,0.2681,0,0,0,0,1,0,1,0
0.9192,0.3654,1,0.977,0.6667,0,1,0.4982,0,0,0,1,0,0,1,0
0.8283,0.9038,0.95,0.5186,0,0,0,0.3014,1,1,0,0,0,0,0,1
0.5859,0.5,0.65,0.6579,0.6667,1,0,0.5441,0,1,0,0,0,0,0,1
0.3333,0.2115,0.35,0.7976,0.6667,1,0,0.4744,0,0,1,0,0,1,0,0
0.9394,0.0962,0.25,0.7811,1,1,1,0.8255,0,0,1,0,0,0,0,1
0.9798,0.8462,0.8,0.2674,0,1,1,0.867,0,1,0,0,0,0,1,0
0.0202,1,0.4,0.5731,0.6667,1,1,0.4384,1,0,0,1,0,1,0,0
0.1919,0.5,0.65,0.9612,0,1,0,0.4259,1,0,0,0,1,1,0,0
0.3131,0.9808,0.7,0.6372,0.6667,0,0,0.2851,0,0,0,1,0,0,1,0
0.2424,0.9808,0.9,0.4229,1,0,1,0.7702,0,0,0,1,0,0,0,1
0.5152,0.4038,0.4,0.9556,0,0,1,0.3949,0,0,0,0,1,0,0,1
0.4343,0.5192,0.7,0.0621,0.6667,0,1,0.0552,0,0,1,0,0,0,0,1
0.1313,0.6346,0.4,0.5782,0,0,0,0.833,0,0,0,1,0,0,1,0
0.8182,0.9231,0.25,0.053,0.6667,1,1,0.0492,0,1,0,0,0,0,1,0
0.3737,0.25,0.05,0.4988,0.6667,0,0,0.5373,1,1,0,0,0,1,0,0
0.5253,0.7692,0.8,0.0304,0.6667,0,0,0.1434,0,0,0,1,0,0,0,1
0.0505,0.0962,0.95,0.7104,1,1,0,0.4997,1,0,1,0,0,0,0,1
0.0909,0.5769,0.35,0.7942,0.6667,0,0,0.3071,1,0,0,1,0,0,1,0
0.8889,0.0385,0.85,0.2851,0.3333,1,0,0.6541,0,0,0,0,1,0,1,0
0.8687,0.4808,0,0.1153,0.3333,1,1,0.7909,1,1,0,0,0,1,0,0
0.0606,0.0577,0.85,0.6844,0.6667,1,1,0.074,1,0,1,0,0,0,0,1
0.3232,0.0769,0.4,0.6949,1,0,1,0.6235,1,0,0,1,0,0,0,1
0.0505,0.8269,0.6,0.6938,1,1,0,0.9019,1,1,0,0,0,1,0,0
0.5152,0.6731,0.6,0.9696,1,0,0,0.9906,0,1,0,0,0,0,0,1
0.9899,0.2692,0.55,0.8043,1,1,1,0.4346,1,0,0,0,1,0,1,0
0.697,0.2115,0.4,0.2702,0.3333,0,1,0.2393,1,0,0,1,0,0,0,1
0.596,0.75,0.15,0.8647,0.6667,1,1,0.8767,0,1,0,0,0,0,1,0
0.0909,0.0769,0.35,0.683,0.6667,1,1,0.6346,1,0,0,1,0,0,0,1
0.8384,0.5577,0.85,0.0048,0.3333,0,1,0.4181,0,0,1,0,0,0,0,1
0.5152,0.0192,0.65,0.1027,1,1,0,0.9373,1,0,0,1,0,0,1,0
0.9394,0.5,0.35,0.9438,0.6667,0,1,0.1591,0,0,0,1,0,0,0,1
0.7475,0.8077,0.25,0.4068,1,1,0,0.6879,0,1,0,0,0,0,1,0
0.0303,0.3846,0.6,0.7873,0,1,1,0.0021,0,0,1,0,0,0,0,1
0.8687,0.4038,0.1,0.1067,1,0,0,0.9372,0,0,1,0,0,0,0,1
0.9293,0.4231,0,0.629,0.3333,1,1,0.0873,0,1,0,0,0,0,0,1
0.3636,0.2115,0.55,0.5644,0,0,0,0.0945,1,0,0,1,0,1,0,0
0.7677,0.1154,0.35,0.493,0.3333,1,1,0.4982,0,0,0,1,0,0,1,0
0.5758,0.2885,0.15,0.6233,0.3333,0,1,0.351,1,1,0,0,0,1,0,0
0.0909,0.7692,1,0.0059,1,0,0,0.4137,0,0,1,0,0,0,1,0
0.5758,0.6923,0.65,0.5783,0.6667,0,1,0.4982,0,1,0,0,0,0,0,1
0.7475,0.5577,0.8,0.9205,0.6667,0,1,0.6357,1,0,1,0,0,1,0,0
0.1919,0.0192,0.2,0.6171,1,1,1,0.2056,0,1,0,0,0,0,1,0
0.697,0.6154,0.75,0.7604,1,1,1,0.6763,0,0,0,1,0,1,0,0
0.5152,0.7308,0.85,0.4804,0.3333,1,1,0.4982,0,0,0,1,0,0,0,1
0.2828,0.8846,1,0.1027,0.6667,0,1,0.1706,0,0,0,1,0,0,0,1
0.8182,0.7115,0.35,0.5543,1,1,0,0.3998,1,0,0,1,0,1,0,0
0.4242,0.0385,0.35,0.3693,0.6667,1,0,0.5218,0,1,0,0,0,1,0,0
0.1515,0.8654,0.2,0.9703,0.6667,0,0,0.4982,0,0,0,1,0,0,0,1
0.4646,0.25,1,0.0164,0.6667,0,1,0.6261,0,0,0,1,0,0,0,1
0.0606,0.5,0.4,0.7652,0.3333,0,1,0.0416,0,0,0,1,0,1,0,0
0.0101,0.4615,0.4,0.3971,0.3333,1,1,0.5806,0,1,0,0,0,0,1,0
0.1111,0.8654,0.9,0.7418,1,1,1,0.3149,1,0,0,0,1,0,0,1
0.1717,0.1731,0.2,0.1177,0,0,0,0.9615,1,1,0,0,0,1,0,0
0.798,0.8077,0.7,0.2103,0.3333,1,0,0.7369,0,0,0,1,0,0,0,1
0.2626,0.9423,0.55,0.7524,0,1,1,0.9696,0,0,0,0,1,0,0,1
0,0.5769,0.05,0.1323,0.3333,1,1,0.8198,0,0,1,0,0,0,1,0
0.596,0.25,0.4,0.814,0.3333,1,0,0.3682,1,0,1,0,0,1,0,0
0.303,0.9423,0.35,0.4092,0.3333,1,1,0.8335,0,0,0,1,0,0,0,1
0.0303,0.6923,0.6,0.2357,0,0,1,0.9416,0,0,1,0,0,0,1,0
0.2525,0.6731,1,0.3938,0.3333,0,1,0.0178,0,1,0,0,0,0,1,0
0.8889,0.2885,0.9,0.0646,0.6667,0,1,0.9876,0,0,1,0,0,0,1,0
0.1717,0.4423,0.4,0.4236,0.3333,0,1,0.9327,0,0,1,0,0,1,0,0
0.9293,0.3462,0.25,0.615,0.6667,0,1,0.4868,0,0,0,1,0,0,1,0
0.303,0.0577,0,0.1623,0.6667,1,0,0.6124,1,1,0,0,0,0,1,0
